PaymentID, BillID, PaymentAmount
4783,3984,10
4784,3985,75
4785,3986,95
4786,3987,40
4787,3988,40
4788,3989,90
4789,3990,105
4790,3991,105
4791,3992,20
4792,3993,75
4793,3994,95
4794,3995,40
4795,3996,15
4795,3996,98.5
4796,3997,89.495
4797,3998,25.4038
4798,3999,5.04866
4799,4000,125.5
4800,4001,77.178
4801,4002,2.79488
4802,4003,5.07486
4803,4004,94.63
4804,4005,118.197
4805,4006,25.6633
4806,4007,5.08234
4807,4008,91.7115
4808,4009,76.274
4809,4010,25.6633
4810,4011,5.08983
4811,4012,106.87
4812,4013,105.541
4813,4014,25.5768
4814,4015,5.07486
4815,4016,80.8
4816,4017,69.0891
4817,4018,25.3461
4818,4019,5.04491
4819,4020,109.42
4820,4021,84.523
4821,4022,25.7498
4822,4023,5.09732
4823,4024,98.8327
4824,4025,116.389
4825,4026,25.721
4826,4027,5.08983
4827,4028,94.54
4828,4029,78.647
4829,4030,25.6345
4830,4031,5.07486
4831,4032,5.07486
4832,4033,96.275
4833,4034,25.6633
4834,4035,5.09732
4835,4036,103.09
4836,4037,126.898
4837,4038,25.4614
4838,4039,5.05989
4839,4040,70
4840,4041,107.01
4841,4042,25.2596
4842,4043,5.03369
4843,4044,94.72
4844,4045,64.635
4845,4046,25.3749
4846,4047,5.04117
4847,4048,106.825
4848,4049,102.829
4849,4050,25.2884
4850,4051,5.03369
4851,4052,97.42
4852,4053,131.531
4853,4054,25.2596
4854,4055,5.03743
4855,4056,5.03743
4856,4057,128.367
4857,4058,25.3749
4858,4059,5.0524
4859,4060,95.26
4860,4061,66.104
4861,4062,25.721
4862,4063,5.09357
4863,4064,5.09357
4864,4065,62.601
4865,4066,25.7787
4866,4067,5.10106
4867,4068,79.5771
4868,4069,121.248
4869,4070,25.5191
4870,4071,5.06737
4871,4072,86.98
4872,4073,63.957
4873,4074,25.6345
4874,4075,5.08234
4875,4076,83.3429
4876,4077,117.18
4877,4078,25.2596
4878,4079,5.02994
4879,4080,85.6
4880,4081,66.104
4881,4082,25.2596
4882,4083,5.04117
4883,4084,95.26
4884,4085,128.819
4885,4086,25.6922
4886,4087,5.08983
4887,4088,78.7955
4888,4089,60.002
4889,4090,25.4326
4890,4091,5.05614
4891,4092,119.92
4892,4093,58.8737
4893,4094,25.7498
4894,4095,5.09732
4895,4096,76.855
4896,4097,62.488
4897,4098,25.5191
4898,4099,5.06737
4899,4100,82.64
4900,4101,112.434
4901,4102,25.2884
4902,4103,2.37286
4903,4104,89.38
4904,4105,108.818
4905,4106,25.2596
4906,4107,5.0262
4907,4108,70.12
4908,4109,84.523
4909,4110,25.6345
4910,4111,5.08983
4911,4112,88.328
4912,4113,44.8858
4913,4114,25.721
4914,4115,5.09732
4915,4116,91.12
4916,4117,88.93
4917,4118,25.5768
4918,4119,5.0786
4919,4120,100.48
4920,4121,84.636
4921,4122,25.5191
4922,4123,5.06363
4923,4124,95.44
4924,4125,105.541
4925,4126,25.2596
4926,4127,5.0262
4927,4128,84.4
4928,4129,98.083
4929,4130,25.4903
4930,4131,5.06737
4931,4132,111.46
4932,4133,73.449
4933,4134,25.5768
4934,4135,5.0786
4935,4136,113.8
4936,4137,114.92
4937,4138,25.4614
4938,4139,5.06363
4939,4140,115.78
4940,4141,64.861
4941,4142,25.4038
4942,4143,5.05614
4943,4144,96.76
4944,4145,65.765
4945,4146,25.7787
4946,4147,5.1048
4947,4148,78.155
4948,4149,76.952
4949,4150,25.6345
4950,4151,5.07486
4951,4152,98.5485
4952,4153,116.841
4953,4154,25.4326
4954,4155,5.05989
4955,4156,100.525
4956,4157,87.009
4957,4158,25.7498
4958,4159,5.10106
4959,4160,94
4960,4161,108.14
4961,4162,25.3461
4962,4163,5.0524
4963,4164,25.9001
4964,4165,103.507
4965,4166,25.2596
4966,4167,5.03369
4967,4168,49.5339
4968,4169,118.762
4969,4170,25.721
4970,4171,5.1048
4971,4172,79.0086
4972,4173,79.0086
4973,4174,25.6633
4974,4175,5.08609
4975,4176,104.155
4976,4177,74.014
4977,4178,25.4326
4978,4179,5.05614
4979,4180,76.72
4980,4181,88.591
4981,4182,25.3461
4982,4183,5.04866
4983,4184,72.76
4984,4185,101.473
4985,4186,4.70787
4986,4187,5.04491
4987,4188,86.02
4988,4189,118.649
4989,4190,25.6922
4990,4191,5.08983
4991,4192,97.84
4992,4193,61.584
4993,4194,25.5768
4994,4195,5.07486
4995,4196,93.34
4996,4197,105.541
4997,4198,25.4903
4998,4199,5.07112
4999,4200,75.76
5000,4201,67.573
5001,4202,25.7498
5002,4203,5.09357
5003,4204,80.56
5004,4205,69.155
5005,4206,25.2884
5006,4207,5.03743
5007,4208,89.2404
5008,4209,131.079
5009,4210,25.5191
5010,4211,5.06737
5011,4212,104.95
5012,4213,131.983
5013,4214,25.2596
5014,4215,5.03743
5015,4216,77.2
5016,4217,94.919
5017,4218,94.919
5018,4219,5.03743
5019,4220,93.55
5020,4221,74.692
5021,4222,25.6922
5022,4223,5.08983
5023,4224,96.8432
5024,4225,128.593
5025,4226,25.5191
5026,4227,5.07112
5027,4228,101.746
5028,4229,45.2149
5029,4230,25.4903
5030,4231,5.05989
5031,4232,102.7
5032,4233,67.121
5033,4234,25.4326
5034,4235,5.0524
5035,4236,89.725
5036,4237,86.557
5037,4238,25.7787
5038,4239,5.1048
5039,4240,73.42
5040,4241,55.595
5041,4242,25.4038
5042,4243,5.05614
5043,4244,94.375
5044,4245,91.19
5045,4246,25.4903
5046,4247,5.06363
5047,4248,49.9883
5048,4249,69.381
5049,4250,25.3749
5050,4251,5.04866
5051,4252,99.64
5052,4253,114.242
5053,4254,25.6922
5054,4255,5.09357
5055,4256,94.5695
5056,4257,118.649
5057,4258,25.4038
5058,4259,5.04866
5059,4260,100.75
5060,4261,113.79
5061,4262,25.7498
5062,4263,1.60617
5063,4264,83.1298
5064,4265,126.333
5065,4266,25.5768
5066,4267,5.07486
5067,4268,105.4
5068,4269,89.947
5069,4270,25.6056
5070,4271,5.07112
5071,4272,91.35
5072,4273,130.966
5073,4274,17.6236
5074,4275,5.06737
5075,4276,74.08
5076,4277,124.864
5077,4278,25.7787
5078,4279,5.09732
5079,4280,78.61
5080,4281,62.375
5081,4282,25.6633
5082,4283,5.08983
5083,4284,103.09
5084,4285,109.722
5085,4286,25.6633
5086,4287,5.08983
5087,4288,77.4455
5088,4289,128.819
5089,4290,25.4038
5090,4291,5.0524
5091,4292,99.94
5092,4293,113.564
5093,4294,25.3461
5094,4295,5.0524
5095,4296,86.98
5096,4297,83.732
5097,4298,25.7498
5098,4299,5.09357
5099,4300,81.4
5100,4301,70.172
5101,4302,25.3461
5102,4303,5.04866
5103,4304,104.5
5104,4305,104.5
5105,4306,25.7787
5106,4307,5.09357
5107,4308,5.09357
5108,4309,103.959
5109,4310,25.3172
5110,4311,5.03369
5111,4312,109.66
5112,4313,92.998
5113,4314,25.3172
5114,4315,5.03743
5115,4316,98.65
5116,4317,131.757
5117,4318,131.757
5118,4319,5.08983
5119,4320,103.99
5120,4321,111.078
5121,4322,25.2307
5122,4323,5.03369
5123,4324,87.0378
5124,4325,93.111
5125,4326,25.3172
5126,4327,5.04117
5127,4328,89.74
5128,4329,124.299
5129,4330,25.3461
5130,4331,5.04866
5131,4332,99.259
5132,4333,89.495
5133,4334,25.2019
5134,4335,5.0262
5135,4336,88.225
5136,4337,71.415
5137,4338,25.6922
5138,4339,5.08234
5139,4340,88.2457
5140,4341,104.072
5141,4342,25.5768
5142,4343,5.07112
5143,4344,82.9
5144,4345,109.383
5145,4346,25.4326
5146,4347,5.0524
5147,4348,101.1
5148,4349,93.111
5149,4350,25.6922
5150,4351,5.09357
5151,4352,81.4
5152,4353,113.903
5153,4354,25.5768
5154,4355,5.0786
5155,4356,76.5218
5156,4357,66.104
5157,4358,25.8075
5158,4359,5.10106
5159,4360,90.7326
5160,4361,107.123
5161,4362,107.123
5162,4363,5.09357
5163,4364,84.0535
5164,4365,79.664
5165,4366,25.5191
5166,4367,5.05989
5167,4368,100.19
5168,4369,65.426
5169,4370,25.6345
5170,4371,5.08234
5171,4372,80.95
5172,4373,83.506
5173,4374,25.4326
5174,4375,5.05614
5175,4376,106
5176,4377,109.044
5177,4378,25.3172
5178,4379,5.04117
5179,4380,80.8
5180,4381,130.514
5181,4382,25.3461
5182,4383,5.04866
5183,4384,92.845
5184,4385,60.341
5185,4386,25.4038
5186,4387,5.0524
5187,4388,90.245
5188,4389,124.299
5189,4390,25.6345
5190,4391,5.07486
5191,4392,98.44
5192,4393,98.44
5193,4394,25.4614
5194,4395,5.05614
5195,4396,80
5196,4397,100
5197,4398,70
5198,4399,30
5199,4400,50
5200,4401,90
5201,4402,50
5202,4403,10
5203,4404,50
5204,4405,27.5581
5205,4406,50
5206,4407,10
5207,4408,90
5208,4409,105
5209,4410,30
5210,4411,20
5211,4412,50
5212,4413,90
5213,4414,50
5214,4415,10
5215,4416,90
5216,4417,105
5217,4418,30
5218,4419,20
5219,4420,90
5220,4421,105
5221,4422,30
5222,4423,20
5223,4424,75
5224,4425,95
5225,4426,40
5226,4427,15
5227,4428,50
5228,4429,90
5229,4430,50
5230,4431,10
5231,4432,90
5232,4433,105
5233,4434,30
5234,4435,20
5235,4436,90
5236,4437,105
5237,4438,30
5238,4439,20
5239,4440,50
5240,4441,90
5241,4442,50
5242,4443,3.35865
5243,4444,50
5244,4445,90
5245,4446,50
5246,4447,10
5247,4448,75
5248,4449,95
5249,4450,40
5250,4451,15
5251,4452,80
5252,4453,100
5253,4454,70
5254,4455,30
5255,4456,75
5256,4457,95
5257,4458,40
5258,4459,15
5259,4460,90
5260,4461,105
5261,4462,30
5262,4463,20
5263,4464,80
5264,4465,100
5265,4466,70
5266,4467,30
5267,4468,90
5268,4469,105
5269,4470,30
5270,4471,20
5271,4472,80
5272,4473,100
5273,4474,70
5274,4475,30
5275,4476,75
5276,4477,95
5277,4478,40
5278,4479,15
5279,4480,75
5280,4481,95
5281,4482,40
5282,4483,15
5283,4484,90
5284,4485,105
5285,4486,30
5286,4487,20
5287,4488,80
5288,4489,100
5289,4490,100
5290,4491,30
5291,4492,30
5292,4493,100
5293,4494,70
5294,4495,30
5295,4496,50
5296,4497,90
5297,4498,50
5298,4499,10
5299,4500,80
5300,4501,100
5301,4502,70
5302,4503,30
5303,4504,30
5304,4505,100
5305,4506,70
5306,4507,30
5307,4508,80
5308,4509,100
5309,4510,70
5310,4511,30
5311,4512,80
5312,4513,100
5313,4514,70
5314,4515,30
5315,4516,75
5316,4517,95
5317,4518,40
5318,4519,15
5319,4520,80
5320,4521,100
5321,4522,70
5322,4523,30
5323,4524,90
5324,4525,105
5325,4526,30
5326,4527,20
5327,4528,90
5328,4529,105
5329,4530,30
5330,4531,20
5331,4532,75
5332,4533,95
5333,4534,40
5334,4535,15
5335,4536,50
5336,4537,90
5337,4538,50
5338,4539,10
5339,4540,90
5340,4541,105
5341,4542,30
5342,4543,20
5343,4544,80
5344,4545,100
5345,4546,70
5346,4547,30
5347,4548,80
5348,4549,100
5349,4550,70
5350,4551,30
5351,4552,75
5352,4553,95
5353,4554,40
5354,4555,15
5355,4556,50
5356,4557,90
5357,4558,50
5358,4559,10
5359,4560,50
5360,4561,90
5361,4562,50
5362,4563,10
5363,4564,75
5364,4565,95
5365,4566,40
5366,4567,15
5367,4568,90
5368,4569,90
5369,4570,30
5370,4571,20
5371,4572,75
5372,4573,95
5373,4574,40
5374,4575,15
5375,4576,50
5376,4577,90
5377,4578,50
5378,4579,10
5379,4580,90
5380,4581,105
5381,4582,30
5382,4583,20
5383,4584,50
5384,4585,90
5385,4586,50
5386,4587,10
5387,4588,50
5388,4589,90
5389,4590,50
5390,4591,10
5391,4592,75
5392,4593,95
5393,4594,40
5394,4595,15
5395,4596,80
5396,4597,100
5397,4598,70
5398,4599,30
5399,4600,75
5400,4601,95
5401,4602,40
5402,4603,15
5403,4604,75
5404,4605,95
5405,4606,40
5406,4607,15
5407,4608,75
5408,4609,95
5409,4610,40
5410,4611,15
5411,4612,90
5412,4613,105
5413,4614,30
5414,4615,20
5415,4616,75
5416,4617,95
5417,4618,40
5418,4619,15
5419,4620,80
5420,4621,100
5421,4622,70
5422,4623,30
5423,4624,5.59118
5424,4625,90
5425,4626,50
5426,4627,10
5427,4628,80
5428,4629,100
5429,4630,70
5430,4631,30
5431,4632,75
5432,4633,95
5433,4634,40
5434,4635,15
5435,4636,90
5436,4637,90
5437,4638,30
5438,4639,20
5439,4640,50
5440,4641,90
5441,4642,50
5442,4643,10
5443,4644,80
5444,4645,100
5445,4646,70
5446,4647,30
5447,4648,50
5448,4649,90
5449,4650,50
5450,4651,10
5451,4652,90
5452,4653,105
5453,4654,30
5454,4655,20
5455,4656,90
5456,4657,105
5457,4658,30
5458,4659,20
5459,4660,75
5460,4661,95
5461,4662,40
5462,4663,15
5463,4664,90
5464,4665,105
5465,4666,30
5466,4667,20
5467,4668,50
5468,4669,90
5469,4670,50
5470,4671,10
5471,4672,75
5472,4673,95
5473,4674,40
5474,4675,40
5475,4676,90
5476,4677,105
5477,4678,30
5478,4679,20
5479,4680,90
5480,4681,105
5481,4682,30
5482,4683,20
5483,4684,90
5484,4685,105
5485,4686,30
5486,4687,20
5487,4688,50
5488,4689,90
5489,4690,50
5490,4691,10
5491,4692,80
5492,4693,100
5493,4694,70
5494,4695,70
5495,4696,80
5496,4697,100
5497,4698,70
5498,4699,30
5499,4700,80
5500,4701,100
5501,4702,70
5502,4703,30
5503,4704,80
5504,4705,100
5505,4706,70
5506,4707,30
5507,4708,90
5508,4709,105
5509,4710,30
5510,4711,20
5511,4712,90
5512,4713,105
5513,4714,30
5514,4715,20
5515,4716,80
5516,4717,100
5517,4718,70
5518,4719,30
5519,4720,90
5520,4721,105
5521,4722,30
5522,4723,20
5523,4724,50
5524,4725,90
5525,4726,50
5526,4727,10
5527,4728,80
5528,4729,100
5529,4730,70
5530,4731,30
5531,4732,75
5532,4733,95
5533,4734,40
5534,4735,15
5535,4736,80
5536,4737,100
5537,4738,70
5538,4739,30
5539,4740,50
5540,4741,90
5541,4742,50
5542,4743,10
5543,4744,75
5544,4745,95
5545,4746,40
5546,4747,15
5547,4748,75
5548,4749,95
5549,4750,40
5550,4751,15
5551,4752,50
5552,4753,90
5553,4754,50
5554,4755,10
5555,4756,50
5556,4757,90
5557,4758,50
5558,4759,10
5559,4760,50
5560,4761,90
5561,4762,50
5562,4763,10
5563,4764,80
5564,4765,100
5565,4766,70
5566,4767,30
5567,4768,50
5568,4769,66.0201
5569,4770,50
5570,4771,10
5571,4772,50
5572,4773,90
5573,4774,50
5574,4775,10
5575,4776,80
5576,4777,100
5577,4778,70
5578,4779,30
5579,4780,50
5580,4781,90
5581,4782,50
5582,4783,10
5583,4784,75
5584,4785,95
5585,4786,40
5586,4787,15
5587,4788,90
5588,4789,105
5589,4790,30
5590,4791,20
5591,4792,75
5592,4793,95
5593,4794,40
5594,4795,15
